pCD3z(),pSLP76(),pErk(),pS6()
3.22089,1.6348,1.60059,0.972711
8.4389,19.623,8.89753,6.15291
22.5755,6.67782,3.53521,11.5486
14.4776,2.79842,1.43826,13.7104
8.60148,12.0375,36.9008,189.974
32.8877,30.2711,12.5664,15.9267
15.1279,4.82144,2.97787,4.00836
5.07119,28.0456,10.799,42.1292
8.08278,2.95938,1.25117,2.81127
18.7278,9.22423,4.2015,16.838
1.50993,6.3484,3.32746,1.77762
10.204,14.7453,6.35055,20.4497
5.8299,6.15588,9.98958,6.83826
3.48411,3.83125,5.87658,4.18085
12.6737,7.5623,5.52813,8.41152
17.5898,13.1035,6.96362,5.46454
18.4801,9.34133,3.81606,13.9699
